block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2,image_v3,image_v4,hue_v3,hue_prom_v3,hue_v4,hue_prom_v4,image_v5,image_v6,hue_v5,hue_prom_v5,hue_v6,hue_prom_v6
5,11,1,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/outdoorfireplace.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/balcony02.png,151.11933,NA,322.1003,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/weddingcake.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/charcoalbarbecue.png,151.11933,NA,322.1003,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ballofstring.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/usbcable01a.png,151.11933,NA,322.1003,NA
5,12,1,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/heatpump.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stairs.png,298.9554,NA,58.3927,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eye.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/soccerball.png,298.9554,NA,58.3927,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chimney.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/punchingball.png,298.9554,NA,58.3927,NA
5,13,1,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bookshelf.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sailboat.png,291.2676,NA,358.9399,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swimsuit.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jeep.png,291.2676,NA,358.9399,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/redonion.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kiddiepool.png,291.2676,NA,358.9399,NA
5,14,1,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/steeringwheel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aluminiumfoil.png,326.9028,NA,303.7084,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofcereal.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/entrancegate.png,326.9028,NA,303.7084,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/acorn.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nose.png,326.9028,NA,303.7084,NA
5,15,1,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treestump.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/showerhead01.png,202.7587,NA,150.57901,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagebin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/watervalve.png,202.7587,NA,150.57901,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gasburner.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flipflop01b.png,202.7587,NA,150.57901,NA
5,16,1,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eggnoodle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fridge.png,347.4824,NA,146.90538,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/snowglobe.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonebooth.png,347.4824,NA,146.90538,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cruiseship.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoalieglove.png,347.4824,NA,146.90538,NA
5,17,1,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gastank.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bulldozer.png,240.85994,NA,78.8303,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/painting.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/football.png,240.85994,NA,78.8303,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airvent.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/salsa.png,240.85994,NA,78.8303,NA
5,18,1,18,prom,prom_spec,https://memcog.fernuni.ch/studies/prm_wm_s1/images/squirrel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/squid.png,258.229,58,117.33359,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hat03b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tuque03a.png,258.229,58,117.33359,228,https://memcog.fernuni.ch/studies/prm_wm_s1/images/grandpiano.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/violin.png,258.229,58,117.33359,228
5,19,1,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/worldmap.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barbecue03.png,169.83163,NA,331.391,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/woodenshoe.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spotlight.png,169.83163,NA,331.391,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bed.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/railwaycrossingsign.png,169.83163,NA,331.391,NA
5,20,1,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofchips.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyhole.png,269.66166,NA,82.95179,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/artichoke01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/knee.png,269.66166,NA,82.95179,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoalieglove.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxingglove01.png,269.66166,NA,82.95179,NA
5,21,1,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/armchair02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stroller.png,325.2815,NA,318.5926,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diploma01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cremebrulee.png,325.2815,NA,318.5926,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonebooth.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/couch02.png,325.2815,NA,318.5926,NA
5,22,1,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/safe.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lawnmowertractor.png,279.53798,NA,11.9279,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sportsjersey.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spiderweb.png,279.53798,NA,11.9279,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lightswitch01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bucket02.png,279.53798,NA,11.9279,NA
5,23,1,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gravyboat.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bluecheese.png,237.73695,NA,87.57545,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sink.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/memorialplaque.png,237.73695,NA,87.57545,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/showerhead01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/star.png,237.73695,NA,87.57545,NA
5,24,1,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fireplace.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icecube02.png,296.0805,NA,114.77544,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diaperbag.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/moon.png,296.0805,NA,114.77544,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/steamroller.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brainmodel.png,296.0805,NA,114.77544,NA
5,25,1,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chocolatemilk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spicerack.png,111.78895,NA,127.38938,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/guacamole.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carbattery.png,111.78895,NA,127.38938,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/slushiemachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/scissorlift.png,111.78895,NA,127.38938,NA
5,26,1,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sandbagthrowgame.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eggslicer.png,223.77196,NA,273.259,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brainmodel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/artichoke01b.png,223.77196,NA,273.259,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bucket02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/parachute.png,223.77196,NA,273.259,NA
5,27,1,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jarofcapers.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fusebox.png,186.038962,NA,73.7581,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/basketball01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/volleyball.png,186.038962,NA,73.7581,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/snowman.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pin.png,186.038962,NA,73.7581,NA
5,28,1,28,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/watervalve.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/heatpump.png,132.58103,NA,301.4433,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/apron.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gearshift.png,132.58103,NA,301.4433,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floodlight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spacerover.png,132.58103,NA,301.4433,NA
5,29,1,29,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fortunecookie.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/womenwashroomsign.png,146.87381,NA,49.4367,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/turnstile.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/urinal.png,146.87381,NA,49.4367,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/urinal.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treestump.png,146.87381,NA,49.4367,NA
6,30,1,30,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tire.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeypuck.png,313.1382,NA,30.4403,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trailerhitchball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/saladspinner.png,313.1382,NA,30.4403,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulder.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/magneticcompass.png,313.1382,NA,30.4403,NA
6,31,1,31,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icebucket.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pottery.png,14.9652,NA,25.7432,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windowblinds02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/smokedetector02.png,14.9652,NA,25.7432,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wafflemaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bolt01a.png,14.9652,NA,25.7432,NA
6,32,1,32,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doghouse.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cementtruck.png,5.5476,NA,108.4916,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterfountain02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/djmixer01.png,5.5476,NA,108.4916,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fingerprint.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/funnel.png,5.5476,NA,108.4916,NA
6,33,1,33,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shelves.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frenchfries.png,203.36961,NA,86.2797,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerchips.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/oven.png,203.36961,NA,86.2797,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ceilingspeaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gardenutilityvehicle.png,203.36961,NA,86.2797,NA
6,34,1,34,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/freighttruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rubikcube.png,308.172,NA,35.6896,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spiderweb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tire.png,308.172,NA,35.6896,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toyfiretruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/crosscountryboot.png,308.172,NA,35.6896,NA
6,35,1,35,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/volleyball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/locomotive.png,351.8481,NA,338.862,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toytanktruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firstaidkit.png,351.8481,NA,338.862,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shinpad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/honeycomb.png,351.8481,NA,338.862,NA
6,36,1,36,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/busshelter.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gastank.png,297.1695,NA,42.5696,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/portapotty.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cloud.png,297.1695,NA,42.5696,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donotentersign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/outdoorchair.png,297.1695,NA,42.5696,NA
6,37,1,37,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toolbox02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/muffintray01.png,213.74562,NA,338.6744,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chiliflake.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bread.png,213.74562,NA,338.6744,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pavedsidewalk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonejack.png,213.74562,NA,338.6744,NA
6,38,1,38,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/makiroll.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/daisy.png,1.0727,NA,144.77768,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hibiscusflower02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chocolatemilk.png,1.0727,NA,144.77768,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyhook.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/slushiemachine.png,1.0727,NA,144.77768,NA
6,39,1,39,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sunflowerseeds.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/turnstile.png,312.4631,NA,39.9617,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fuse.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/record.png,312.4631,NA,39.9617,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trafficlight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulderpad.png,312.4631,NA,39.9617,NA
6,40,1,40,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/soccerball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sandbagthrowgame.png,254.29711,NA,310.0613,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shield02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pouch01b.png,254.29711,NA,310.0613,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailtruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cashregister01.png,254.29711,NA,310.0613,NA
6,41,1,41,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toasteroven.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airconditioner.png,359.1869,NA,108.38108,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dormer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/manholecover.png,359.1869,NA,108.38108,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officechair03.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trailer.png,359.1869,NA,108.38108,NA
6,42,1,42,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/blackolive.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chocolatecroissant.png,195.98151,NA,131.74897,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stroller.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frisbee.png,195.98151,NA,131.74897,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/radiator.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofchips.png,195.98151,NA,131.74897,NA
6,43,1,43,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/belltower01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/palmier.png,278.21764,NA,151.41444,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/balcony02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/casabamelon.png,278.21764,NA,151.41444,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spotlight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lilypad.png,278.21764,NA,151.41444,NA
6,44,1,44,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/parkfountain.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chiliflake.png,256.61225,NA,346.5382,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fingernail02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hand01b.png,256.61225,NA,346.5382,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerset.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/generator.png,256.61225,NA,346.5382,NA
6,45,1,45,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lawnmowertractor.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/goldnugget.png,236.4516,NA,269.98133,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cowbell.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/plantpot.png,236.4516,NA,269.98133,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aquarium.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lychee01.png,236.4516,NA,269.98133,NA
6,46,1,46,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/staplegun.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/woodencrate01.png,175.8496,NA,130.9393,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gazebo.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wallclock.png,175.8496,NA,130.9393,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/granolabar01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fluorescentlightbulb.png,175.8496,NA,130.9393,NA
6,47,1,47,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fridge.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/espressomachine.png,316.4289,NA,57.0197,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/foosballtable.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jarofapplesauce.png,316.4289,NA,57.0197,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barrel01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/photocopier.png,316.4289,NA,57.0197,NA
6,48,1,48,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailbox01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fingerprint.png,299.6459,NA,305.3003,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/television.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/penne.png,299.6459,NA,305.3003,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mitresaw.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/travelmug.png,299.6459,NA,305.3003,NA
6,49,1,49,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tablesaw.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/scanner.png,238.80274,NA,20.2868,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/licenseplate.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wheelchair.png,238.80274,NA,20.2868,NA,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pricesign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chandelier.png,238.80274,NA,20.2868,NA
