block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
5,24,4,34,ongoing,ongoing,ong_220.jpg,ong_107.jpg,-110,NA,83,NA
5,25,5,34,ongoing,ongoing,ong_067.jpg,ong_060.jpg,-144,NA,-32,NA
5,26,1,35,ongoing,ongoing,ong_180.jpg,ong_004.jpg,-101,NA,152,NA
5,27,2,35,ongoing,ongoing,ong_222.jpg,ong_046.jpg,-145,NA,-104,NA
5,28,3,35,ongoing,ongoing,ong_233.jpg,ong_231.jpg,-35,NA,-21,NA
5,29,4,35,ongoing,ongoing,ong_101.jpg,ong_159.jpg,40,NA,53,NA
5,30,5,35,ongoing,ongoing,ong_073.jpg,ong_140.jpg,154,NA,92,NA
5,31,1,36,ongoing,ongoing,ong_060.jpg,ong_156.jpg,-177,NA,-92,NA
5,32,2,36,ongoing,ongoing,ong_078.jpg,ong_151.jpg,49,NA,80,NA
5,33,3,36,ongoing,ongoing,ong_032.jpg,ong_031.jpg,-89,NA,58,NA
5,34,4,36,ongoing,ongoing,ong_184.jpg,ong_005.jpg,-27,NA,167,NA
5,35,5,36,ongoing,ongoing,ong_036.jpg,ong_123.jpg,132,NA,-16,NA
5,36,1,37,ongoing,ongoing,ong_278.jpg,ong_285.jpg,157,NA,100,NA
5,37,2,37,ongoing,ongoing,ong_287.jpg,ong_277.jpg,56,NA,175,NA
5,38,3,37,ongoing,ongoing,ong_247.jpg,ong_045.jpg,-140,NA,146,NA
5,39,4,37,ongoing,ongoing,ong_274.jpg,ong_278.jpg,-38,NA,-77,NA
5,40,5,37,ongoing,ongoing,ong_282.jpg,ong_273.jpg,-135,NA,-54,NA
5,41,1,38,ongoing,ongoing,ong_179.jpg,ong_071.jpg,-86,NA,-90,NA
5,42,2,38,ongoing,ongoing,ong_021.jpg,ong_007.jpg,-30,NA,-35,NA
5,43,3,38,ongoing,ongoing,ong_016.jpg,ong_028.jpg,19,NA,171,NA
5,44,4,38,ongoing,ongoing,ong_165.jpg,ong_158.jpg,-139,NA,21,NA
5,45,5,38,ongoing,ongoing,ong_143.jpg,ong_111.jpg,152,NA,85,NA
6,46,1,39,ongoing,ongoing,ong_159.jpg,ong_244.jpg,146,NA,136,NA
6,47,2,39,ongoing,ongoing,ong_008.jpg,ong_200.jpg,-85,NA,-39,NA
6,48,3,39,ongoing,ongoing,ong_223.jpg,ong_073.jpg,-27,NA,82,NA
6,49,4,39,ongoing,ongoing,ong_219.jpg,ong_168.jpg,-149,NA,20,NA
6,50,5,39,ongoing,ongoing,ong_210.jpg,ong_044.jpg,20,NA,-100,NA
6,51,1,40,ongoing,ongoing,ong_145.jpg,ong_103.jpg,-37,NA,-32,NA
6,52,2,40,ongoing,ongoing,ong_061.jpg,ong_145.jpg,24,NA,61,NA
6,53,3,40,ongoing,ongoing,ong_002.jpg,ong_012.jpg,139,NA,151,NA
6,54,4,40,ongoing,ongoing,ong_076.jpg,ong_011.jpg,-73,NA,39,NA
6,55,5,40,ongoing,ongoing,ong_118.jpg,ong_175.jpg,-160,NA,-91,NA
6,56,1,41,ongoing,ongoing,ong_010.jpg,ong_218.jpg,-22,NA,173,NA
6,57,2,41,ongoing,ongoing,ong_129.jpg,ong_096.jpg,-109,NA,36,NA
6,58,3,41,ongoing,ongoing,ong_023.jpg,ong_078.jpg,45,NA,-82,NA
6,59,4,41,ongoing,ongoing,ong_022.jpg,ong_166.jpg,-165,NA,-41,NA
6,60,5,41,ongoing,ongoing,ong_013.jpg,ong_195.jpg,160,NA,108,NA
6,61,1,42,prom,ongoing,ong_140.jpg,ong_227.jpg,151,NA,-110,NA
6,62,2,42,prom,ongoing,ong_175.jpg,ong_206.jpg,-39,NA,-23,NA
6,63,3,42,prom,ongoing,ong_058.jpg,ong_043.jpg,-96,NA,92,NA
6,64,4,42,prom,prom_spec,prm_197.jpg,prm_126.jpg,-82,107,44,-159
6,65,5,42,prom,ongoing,ong_003.jpg,ong_120.jpg,46,NA,21,NA
6,66,1,43,ongoing,ongoing,ong_196.jpg,ong_041.jpg,-28,NA,165,NA
6,67,2,43,ongoing,ongoing,ong_072.jpg,ong_048.jpg,25,NA,9,NA
6,68,3,43,ongoing,ongoing,ong_182.jpg,ong_238.jpg,137,NA,-83,NA
6,69,4,43,ongoing,ongoing,ong_012.jpg,ong_106.jpg,-61,NA,-12,NA
6,70,5,43,ongoing,ongoing,ong_098.jpg,ong_090.jpg,-164,NA,102,NA
6,71,1,44,ongoing,ongoing,ong_277.jpg,ong_284.jpg,-143,NA,-67,NA
6,72,2,44,ongoing,ongoing,ong_276.jpg,ong_274.jpg,-38,NA,97,NA
6,73,3,44,ongoing,ongoing,ong_106.jpg,ong_170.jpg,-154,NA,23,NA
6,74,4,44,ongoing,ongoing,ong_273.jpg,ong_279.jpg,138,NA,165,NA
6,75,5,44,ongoing,ongoing,ong_280.jpg,ong_287.jpg,43,NA,-54,NA
6,76,1,45,ongoing,ongoing,ong_205.jpg,ong_164.jpg,-163,NA,-92,NA
6,77,2,45,ongoing,ongoing,ong_024.jpg,ong_229.jpg,28,NA,92,NA
6,78,3,45,ongoing,ongoing,ong_083.jpg,ong_014.jpg,-35,NA,163,NA
6,79,4,45,ongoing,ongoing,ong_089.jpg,ong_235.jpg,-90,NA,37,NA
6,80,5,45,ongoing,ongoing,ong_151.jpg,ong_202.jpg,137,NA,-11,NA
7,81,1,46,ongoing,ongoing,ong_211.jpg,ong_203.jpg,-85,NA,35,NA
7,82,2,46,ongoing,ongoing,ong_065.jpg,ong_080.jpg,175,NA,89,NA
7,83,3,46,ongoing,ongoing,ong_166.jpg,ong_037.jpg,40,NA,-12,NA
7,84,4,46,ongoing,ongoing,ong_198.jpg,ong_149.jpg,-139,NA,162,NA
7,85,5,46,ongoing,ongoing,ong_043.jpg,ong_189.jpg,-27,NA,-96,NA
7,86,1,47,prom,ongoing,ong_015.jpg,ong_242.jpg,36,NA,154,NA
7,87,2,47,prom,ongoing,ong_102.jpg,ong_006.jpg,161,NA,-88,NA
7,88,3,47,prom,ongoing,ong_097.jpg,ong_221.jpg,-104,NA,78,NA
7,89,4,47,prom,ongoing,ong_064.jpg,ong_146.jpg,-38,NA,-50,NA
7,90,5,47,prom,prom_spec,prm_126.jpg,prm_197.jpg,-102,107,30,-159
7,91,1,48,ongoing,ongoing,ong_181.jpg,ong_143.jpg,171,NA,-100,NA
7,92,2,48,ongoing,ongoing,ong_109.jpg,ong_002.jpg,-152,NA,91,NA
7,93,3,48,ongoing,ongoing,ong_035.jpg,ong_029.jpg,38,NA,33,NA
7,94,4,48,ongoing,ongoing,ong_123.jpg,ong_220.jpg,-45,NA,-51,NA
7,95,5,48,ongoing,ongoing,ong_063.jpg,ong_214.jpg,-111,NA,124,NA
7,96,1,49,ongoing,ongoing,ong_052.jpg,ong_087.jpg,-73,NA,-104,NA
7,97,2,49,ongoing,ongoing,ong_128.jpg,ong_113.jpg,35,NA,13,NA
7,98,3,49,ongoing,ongoing,ong_004.jpg,ong_025.jpg,134,NA,99,NA
7,99,4,49,ongoing,ongoing,ong_054.jpg,ong_199.jpg,-145,NA,142,NA
7,100,5,49,ongoing,ongoing,ong_005.jpg,ong_032.jpg,-8,NA,-35,NA
7,101,1,50,ongoing,ongoing,ong_011.jpg,ong_133.jpg,156,NA,170,NA
7,102,2,50,ongoing,ongoing,ong_164.jpg,ong_233.jpg,-83,NA,-11,NA
7,103,3,50,ongoing,ongoing,ong_020.jpg,ong_152.jpg,21,NA,79,NA
7,104,4,50,ongoing,ongoing,ong_069.jpg,ong_194.jpg,-20,NA,-102,NA
7,105,5,50,ongoing,ongoing,ong_209.jpg,ong_102.jpg,-147,NA,22,NA
7,106,1,51,prom,ongoing,ong_105.jpg,ong_136.jpg,135,NA,-26,NA
7,107,2,51,prom,ongoing,ong_158.jpg,ong_051.jpg,-148,NA,-90,NA
7,108,3,51,prom,ongoing,ong_034.jpg,ong_086.jpg,-19,NA,54,NA
7,109,4,51,prom,ongoing,ong_155.jpg,ong_091.jpg,28,NA,99,NA
7,110,5,51,prom,prom_spec,prm_112.jpg,prm_343.jpg,-96,107,4,-159
8,111,1,52,ongoing,ongoing,ong_136.jpg,ong_075.jpg,-107,NA,11,NA
8,112,2,52,ongoing,ongoing,ong_232.jpg,ong_066.jpg,-42,NA,-107,NA
8,113,3,52,ongoing,ongoing,ong_230.jpg,ong_237.jpg,170,NA,90,NA
8,114,4,52,ongoing,ongoing,ong_070.jpg,ong_088.jpg,39,NA,-26,NA
8,115,5,52,ongoing,ongoing,ong_150.jpg,ong_101.jpg,-150,NA,148,NA
8,116,1,53,ongoing,ongoing,ong_245.jpg,ong_062.jpg,-127,NA,17,NA
8,117,2,53,ongoing,ongoing,ong_193.jpg,ong_035.jpg,-18,NA,100,NA
8,118,3,53,ongoing,ongoing,ong_132.jpg,ong_057.jpg,12,NA,-35,NA
8,119,4,53,ongoing,ongoing,ong_096.jpg,ong_021.jpg,171,NA,139,NA
8,120,5,53,ongoing,ongoing,ong_066.jpg,ong_118.jpg,-87,NA,-83,NA
