block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
1,36,1,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/usbcable01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ballofstring.png,-50,NA,-77,NA
1,37,2,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/punchingball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chimney.png,40,NA,159,NA
1,38,3,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kiddiepool.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/redonion.png,154,NA,38,NA
1,39,4,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nose.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/acorn.png,-94,NA,103,NA
1,40,5,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flipflop01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gasburner.png,-158,NA,-47,NA
1,41,1,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoalieglove.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cruiseship.png,-61,NA,18,NA
1,42,2,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/salsa.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airvent.png,41,NA,-75,NA
1,43,3,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stovetop.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pipe.png,-18,NA,99,NA
1,44,4,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/railwaycrossingsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bed.png,161,NA,-20,NA
1,45,5,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxingglove01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoalieglove.png,-156,NA,154,NA
1,46,1,10,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/couch02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonebooth.png,-91,NA,160,NA
1,47,2,10,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bucket02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lightswitch01.png,154,NA,-106,NA
1,48,3,10,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/star.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/showerhead01.png,58,NA,-7,NA
1,49,4,10,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brainmodel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/steamroller.png,-162,NA,25,NA
1,50,5,10,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/scissorlift.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/slushiemachine.png,-5,NA,92,NA
1,51,1,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/parachute.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bucket02.png,-6,NA,97,NA
1,52,2,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/snowman.png,25,NA,14,NA
1,53,3,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spacerover.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floodlight.png,-142,NA,-44,NA
1,54,4,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treestump.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/urinal.png,161,NA,174,NA
1,55,5,11,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/magneticcompass.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulder.png,-91,NA,-97,NA
2,56,1,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bolt01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wafflemaker.png,28,NA,-12,NA
2,57,2,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/funnel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fingerprint.png,-34,NA,148,NA
2,58,3,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gardenutilityvehicle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ceilingspeaker.png,-86,NA,-77,NA
2,59,4,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/crosscountryboot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toyfiretruck.png,136,NA,84,NA
2,60,5,12,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/honeycomb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shinpad.png,-125,NA,47,NA
2,61,1,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/outdoorchair.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donotentersign.png,-72,NA,99,NA
2,62,2,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonejack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pavedsidewalk.png,34,NA,-91,NA
2,63,3,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/slushiemachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyhook.png,-146,NA,46,NA
2,64,4,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shoulderpad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trafficlight.png,129,NA,-35,NA
2,65,5,13,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cashregister01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailtruck.png,-33,NA,156,NA
2,66,1,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trailer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officechair03.png,138,NA,95,NA
2,67,2,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofchips.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/radiator.png,-154,NA,28,NA
2,68,3,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lilypad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spotlight.png,12,NA,-93,NA
2,69,4,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/generator.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerset.png,-46,NA,-27,NA
2,70,5,14,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lychee01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/aquarium.png,-97,NA,152,NA
2,71,1,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fluorescentlightbulb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/granolabar01.png,-99,NA,-40,NA
2,72,2,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/photocopier.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barrel01.png,18,NA,165,NA
2,73,3,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/travelmug.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mitresaw.png,-149,NA,107,NA
2,74,4,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chandelier.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pricesign.png,147,NA,-95,NA
2,75,5,15,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pavedsidewalk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/freezer02.png,-44,NA,51,NA
2,76,1,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/springroll.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electrictransformer.png,16,NA,-84,NA
2,77,2,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ducttape.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corn02.png,-31,NA,163,NA
2,78,3,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bed.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanblades.png,169,NA,103,NA
2,79,4,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/blackolive.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/buddhastatue.png,-166,NA,-6,NA
2,80,5,16,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/napkin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/inukshuk.png,-104,NA,26,NA
2,81,1,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/candydispenser.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treadmill.png,159,NA,25,NA
2,82,2,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toilet.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pottery.png,-45,NA,96,NA
2,83,3,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dryingmachine02.png,-145,NA,-83,NA
2,84,4,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ear.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bathtub.png,-89,NA,134,NA
2,85,5,17,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carjack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterlily.png,11,NA,-26,NA
